dim,points,k,time_ms,status
3,1000000,100,5238.059247145429,ok
3,1000000,100,5257.145843934268,ok
5,1000000,40,9679.672506870702,ok
5,1000000,40,11268.290369072929,ok
5,1000000,40,12463.624608935788,ok
5,1000000,40,8226.806650869548,ok
5,1000000,40,10480.39458389394,ok
5,1000000,40,11385.645827976987,ok
3,1500000,10,13517.568501178175,ok
3,1500000,10,10903.77293410711,ok
3,1500000,10,13443.767848890275,ok
3,1500000,10,16487.787100020796,ok
3,1500000,10,12922.119930852205,ok
3,1500000,10,15397.901037940755,ok
3,1500000,40,16707.76444999501,ok
3,1500000,40,10955.456952098757,ok
3,1500000,40,13907.023711130023,ok
3,1500000,40,19834.827363025397,ok
3,1500000,40,14263.143795076758,ok
3,1500000,40,14740.992192877457,ok
3,1500000,100,16307.431464083493,ok
3,1500000,100,14204.14865296334,ok
3,1500000,100,11657.36026596278,ok
3,1500000,100,13902.149921050295,ok
3,1500000,100,15534.991378895938,ok
3,1500000,100,11244.117181980982,ok
5,1500000,40,16264.650979079306,ok
5,1500000,40,17522.44888106361,ok
5,1500000,40,19100.13542091474,ok
5,1500000,40,22885.987009154633,ok
5,1500000,40,15546.10701277852,ok
5,1500000,40,17949.285665992647,ok
3,2000000,10,24077.816727105528,ok
3,2000000,10,25349.37986312434,ok
3,2000000,10,28314.641449134797,ok
3,2000000,10,23608.04699594155,ok
3,2000000,10,19007.595067145303,ok
3,2000000,10,22515.915267169476,ok
3,2000000,40,20682.390682864934,ok
3,2000000,40,17512.99590105191,ok
3,2000000,40,17523.321276996285,ok
3,2000000,40,19170.2209119685,ok
3,2000000,40,18916.728798067197,ok
3,2000000,40,21024.002959020436,ok
3,2000000,100,27724.27178081125,ok
3,2000000,100,26353.64244901575,ok
3,2000000,100,22962.058449164033,ok
3,2000000,100,25600.022766040638,ok
3,2000000,100,18743.693825090304,ok
3,2000000,100,21267.265803879127,ok
5,2000000,40,27510.77100005932,ok
5,2000000,40,36593.163575045764,ok
5,2000000,40,27469.65810493566,ok
5,2000000,40,29227.025028085336,ok
5,2000000,40,26673.677551792935,ok
5,2000000,40,30865.94455409795,ok
